"Index","TDate","Expiry","Open","High","Low","Close","LTP","SettleP","NumCont","Turnov","OI","CinOI","UndVal","VWAP","Daydiff","Range","Op2Hi","Op2Lo","Range16","Range382","Range40","VAhigh","VAlow","Odist","Odist50","VWAP12","HWAP","LWAP","YHighless40","YLowplus40","BCF","SCF","Observ","NextOpen","Oplus18","Ominus18","FstminClose","OpenGap","Bullhk","Bearhk","Inside","Narrow"
"NIFTY",2008-04-08,2008-04-24,4751.2,4770.05,4663.15,4694.85,4690.3,4694.85,542910,1276810.31,31600400,630900,4709.65,4703.58,-56.3499999999995,106.900000000001,18.8500000000004,88.0500000000002,17.1040000000001,40.8358000000002,42.7600000000002,4752.946,4680.254,0,0,4715.58,4744.4158,4662.7442,4727.29,4705.91,4810.8858,4622.3142,"Comments",0,4769.2,4733.2,0,-13.1999999999998,"0","0","1","0"
"NIFTY",2008-04-09,2008-04-24,4687,4756.8,4658.25,4740.3,4749.3,4740.3,502299,1182502.8,31929200,328800,4747.05,4708.36,53.3000000000002,98.5500000000002,69.8000000000002,28.75,15.768,37.6461000000001,39.4200000000001,4741.032,4674.018,0,0,4720.36,4746.0061,4670.7139,4717.38,4697.67,4794.4461,4620.6039,"Comments",0,4705,4669,0,-7.85000000000036,"0","0","0","NR7"
"NIFTY",2008-04-10,2008-04-24,4736,4795,4710,4722.3,4714,4722.3,514839,1224365.05,30847450,-1081750,4733,4756.3,-13.6999999999998,85,59,26,13.6,32.47,34,4781.4,4723.6,0,0,4768.3,4788.77,4723.83,4761,4744,4827.47,4677.53,"Comments",0,4754,4718,0,-4.30000000000018,"0","0","0","NR7"
"NIFTY",2008-04-11,2008-04-24,4759.75,4825,4726.7,4771.85,4773,4771.85,708028,1692517.86,28714350,-2133100,4777.8,4780.93,12.1000000000004,98.3000000000002,65.25,33.0500000000002,15.728,37.5506000000001,39.3200000000001,4809.272,4742.428,0,0,4792.93,4818.4806,4743.3794,4785.68,4766.02,4862.5506,4689.1494,"Comments",0,4777.75,4741.75,0,37.4499999999998,"0","0","0","0"
"NIFTY",2008-04-15,2008-04-24,4694.4,4937,4675,4897.15,4915.35,4897.15,675793,1637440.4,26499200,-2215150,4879.65,4845.98,202.75,262,242.6,19.3999999999996,41.92,100.084,104.8,4895.08,4716.92,0,0,4857.98,4946.064,4745.896,4832.2,4779.8,5037.084,4574.916,"Comments",0,4712.4,4676.4,0,-77.4500000000007,"BL1","0","0","0"
"NIFTY",2008-04-16,2008-04-24,4905.05,4948,4875,4886,4890,4886,464817,1141373.96,23976400,-2522800,4887.3,4911.07,-19.0500000000002,73,42.9499999999998,30.0500000000002,11.68,27.886,29.2,4936.32,4886.68,0,0,4923.07,4938.956,4883.184,4918.8,4904.2,4975.886,4847.114,"Comments",0,4923.05,4887.05,0,7.90000000000055,"0","0","0","NR7"
"NIFTY",2008-04-17,2008-04-24,4952,4985,4920,4960.55,4965.5,4960.55,482012,1194118.95,21124900,-2851500,4958.4,4954.73,8.55000000000018,65,33,32,10.4,24.83,26,4974.6,4930.4,0,0,4966.73,4979.56,4929.9,4959,4946,5009.83,4895.17,"Comments",0,4970,4934,0,66,"BL2","0","0","NR7"
"NIFTY",2008-04-21,2008-04-24,5004,5052.9,5004,5043.45,5048,5043.45,331321,833559.67,19931800,-1193100,5037,5031.73,39.4499999999998,48.8999999999996,48.8999999999996,0,7.82399999999994,18.6797999999999,19.5599999999999,5045.076,5011.824,0,0,5043.73,5050.4098,5013.0502,5033.34,5023.56,5071.5798,4985.3202,"Comments",0,5022,4986,0,43.4499999999998,"BL3","0","0","NR7"
"NIFTY",2008-04-22,2008-04-24,5015,5074,5003.15,5043.65,5041,5043.65,433837,1093135.75,15151500,-4780300,5049.3,5039.38,28.6499999999996,70.8500000000004,59,11.8500000000004,11.3360000000001,27.0647000000001,28.3400000000001,5062.664,5014.486,0,0,5051.38,5066.4447,5012.3153,5045.66,5031.49,5101.0647,4976.0853,"Comments",0,5033,4997,0,-28.4499999999998,"0","0","0","0"
"NIFTY",2008-04-23,2008-04-24,5079.8,5084,5005.5,5031.1,5035.3,5031.1,373877,940978.68,13533050,-1618450,5022.8,5033.63,-48.6999999999998,78.5,4.19999999999982,74.3000000000002,12.56,29.987,31.4,5071.44,5018.06,0,0,5045.63,5063.617,5003.643,5052.6,5036.9,5113.987,4975.513,"Comments",0,5097.8,5061.8,0,36.1500000000005,"0","0","0","0"
"NIFTY",2008-04-24,2008-04-24,5064.9,5064.9,4991.1,5002.2,4999.75,4999.85,257090,646050.35,11238500,-2294550,4999.85,5025.87,-62.6999999999998,73.7999999999993,0,73.7999999999993,11.8079999999999,28.1915999999997,29.5199999999997,5053.092,5002.908,0,0,5037.87,5054.0616,4997.6784,5035.38,5020.62,5093.0916,4962.9084,"Comments",0,5082.9,5046.9,0,33.7999999999993,"0","BR1","0","0"
"NIFTY",2008-04-25,2008-05-29,5021.9,5133,5021.9,5125.75,5124.9,5125.75,435927,1106559.47,27946100,1176900,5111.7,5076.81,103.85,111.1,111.1,0,17.7760000000001,42.4402000000001,44.4400000000001,5115.224,5039.676,0,0,5088.81,5119.2502,5034.3698,5088.56,5066.34,5175.4402,4979.4598,"Comments",0,5039.9,5003.9,0,19.6999999999998,"BL1","0","0","0"
"NIFTY",2008-04-28,2008-05-29,5141,5150,5084.1,5105.65,5117,5105.65,278471,711514.5,28628600,682500,5089.65,5110.15,-35.3500000000004,65.8999999999996,9,56.8999999999996,10.5439999999999,25.1737999999999,26.3599999999999,5139.456,5094.644,0,0,5122.15,5135.3238,5084.9762,5123.64,5110.46,5175.1738,5058.9262,"Comments",0,5159,5123,0,15.25,"0","0","0","NR4"
"NIFTY",2008-04-29,2008-05-29,5125.5,5237.9,5090.25,5218.45,5217.4,5218.45,480747,1243059.64,29950500,1321900,5195.5,5171.37,92.9499999999998,147.65,112.4,35.25,23.6239999999999,56.4022999999999,59.0599999999999,5214.276,5113.874,0,0,5183.37,5227.7723,5114.9677,5178.84,5149.31,5294.3023,5033.8477,"Comments",0,5143.5,5107.5,0,19.8500000000004,"BL2","0","0","0"
"NIFTY",2008-04-30,2008-05-29,5224.5,5246.7,5178,5188.8,5183.9,5188.8,322546,839640.86,30347650,397150,5165.9,5206.33,-35.6999999999998,68.6999999999998,22.1999999999998,46.5,10.992,26.2433999999999,27.4799999999999,5235.708,5188.992,0,0,5218.33,5232.5734,5180.0866,5219.22,5205.48,5272.9434,5151.7566,"Comments",0,5242.5,5206.5,0,6.05000000000018,"0","0","0","0"
"NIFTY",2008-05-02,2008-05-29,5249,5267,5211.2,5246.5,5252,5246.5,389549,1020417.77,30218050,-129600,5228.2,5238.97,-2.5,55.8000000000002,18,37.8000000000002,8.92800000000003,21.3156000000001,22.3200000000001,5258.072,5220.128,0,0,5250.97,5260.2856,5217.6544,5244.68,5233.52,5288.3156,5189.8844,"Comments",0,5267,5231,0,60.1999999999998,"BL3","0","0","NR7"
"NIFTY",2008-05-05,2008-05-29,5250,5271.85,5188.15,5200.25,5205.1,5200.25,345198,902731.15,30468100,250050,5192.25,5230.22,-49.75,83.7000000000007,21.8500000000004,61.8500000000004,13.3920000000001,31.9734000000003,33.4800000000003,5258.458,5201.542,0,0,5242.22,5262.1934,5198.2466,5238.37,5221.63,5303.8234,5156.1766,"Comments",0,5268,5232,0,3.5,"0","BR1","0","0"
"NIFTY",2008-05-06,2008-05-29,5202.5,5210,5132.3,5162.95,5175,5162.95,372378,963527.45,31138550,670450,5144.65,5175,-39.5500000000002,77.6999999999998,7.5,70.1999999999998,12.432,29.6813999999999,31.0799999999999,5197.568,5144.732,0,0,5187,5204.6814,5145.3186,5178.92,5163.38,5239.6814,5102.6186,"Comments",0,5220.5,5184.5,0,2.25,"0","BR2","0","0"
"NIFTY",2008-05-07,2008-05-29,5141,5175,5110.25,5151.3,5157.1,5151.3,396844,1020119.86,31299500,160950,5135.5,5141.16,10.3000000000002,64.75,34,30.75,10.36,24.7345,25.9,5164.64,5120.61,0,0,5153.16,5165.8945,5116.4255,5149.1,5136.15,5199.7345,5085.5155,"Comments",0,5159,5123,0,-21.9499999999998,"0","0","0","0"
"NIFTY",2008-05-08,2008-05-29,5109.9,5118,5072.4,5093.1,5093,5093.1,338593,862426.27,31487300,187800,5081.7,5094.18,-16.7999999999993,45.6000000000004,8.10000000000036,37.5,7.29600000000006,17.4192000000001,18.2400000000001,5110.704,5079.696,0,0,5106.18,5111.5992,5076.7608,5099.76,5090.64,5135.4192,5054.9808,"Comments",0,5127.9,5091.9,0,-41.4000000000005,"0","BR3","0","NR7"
"NIFTY",2008-05-09,2008-05-29,5052,5100,4970.1,4989.7,4974,4989.7,429394,1082971.68,32111150,623850,4982.6,5044.19,-62.3000000000002,129.9,48,81.8999999999996,20.7839999999999,49.6217999999999,51.9599999999999,5079.216,4990.884,0,0,5056.19,5093.8118,4994.5682,5048.04,5022.06,5149.6218,4920.4782,"Comments",0,5070,5034,0,-41.1000000000004,"0","BR4","0","0"
"NIFTY",2008-05-12,2008-05-29,4985,5037,4923,5022,5027.1,5022,534998,1330444.56,31630900,-480250,5012.65,4973.64,37,114,52,62,18.24,43.548,45.6,5018.76,4941.24,0,0,4985.64,5017.188,4930.092,4991.4,4968.6,5080.548,4879.452,"Comments",0,5003,4967,0,-4.69999999999982,"0","0","0","0"
"NIFTY",2008-05-13,2008-05-29,5039.95,5080,4951,4966.45,4951,4966.45,502323,1260079.45,32793450,1162550,4957.8,5017.01,-73.5,129,40.0500000000002,88.9499999999998,20.64,49.278,51.6,5059.36,4971.64,0,0,5029.01,5066.288,4967.732,5028.4,5002.6,5129.278,4901.722,"Comments",0,5057.95,5021.95,0,17.9499999999998,"0","BR5","0","0"
"NIFTY",2008-05-14,2008-05-29,4944.5,5038.9,4932.5,5017.7,5011,5017.7,429322,1071667.68,31465250,-1328200,5011.75,4992.37,73.1999999999998,106.4,94.3999999999996,12,17.0239999999999,40.6447999999999,42.5599999999999,5021.876,4949.524,0,0,5004.37,5033.0148,4951.7252,4996.34,4975.06,5079.5448,4891.8552,"Comments",0,4962.5,4926.5,0,-21.9499999999998,"0","0","0","NR4"
"NIFTY",2008-05-15,2008-05-29,5035,5122.25,5035,5112.8,5116,5112.8,462523,1175083.12,29790350,-1674900,5115.25,5081.19,77.8000000000002,87.25,87.25,0,13.96,33.3295,34.9,5108.29,5048.96,0,0,5093.19,5114.5195,5047.8605,5087.35,5069.9,5155.5795,5001.6705,"Comments",0,5053,5017,0,17.3000000000002,"BL1","0","0","NR4"
"NIFTY",2008-05-16,2008-05-29,5142.1,5168.1,5100,5152.3,5146,5152.3,437782,1123819.63,29215150,-575200,5157.7,5134.15,10.1999999999998,68.1000000000004,26,42.1000000000004,10.8960000000001,26.0142000000001,27.2400000000001,5157.204,5110.896,0,0,5146.15,5160.1642,5108.1358,5140.86,5127.24,5194.1142,5073.9858,"Comments",0,5160.1,5124.1,0,29.3000000000002,"BL2","0","0","NR4"
"NIFTY",2008-05-20,2008-05-29,5111.7,5132.9,5065.1,5099.55,5097.1,5099.55,394706,1006328.43,28602250,-612900,5104.95,5099.13,-12.1499999999996,67.7999999999993,21.1999999999998,46.5999999999995,10.8479999999999,25.8995999999997,27.1199999999997,5122.052,5075.948,0,0,5111.13,5125.0296,5073.2304,5105.78,5092.22,5158.7996,5039.2004,"Comments",0,5129.7,5093.7,0,-40.6000000000004,"0","BR1","0","NR7"
"NIFTY",2008-05-21,2008-05-29,5036.4,5146.2,5036.4,5127.05,5123.9,5127.05,409124,1043221.76,27408800,-1193450,5117.65,5099.78,90.6500000000005,109.8,109.8,0,17.568,41.9436000000001,43.9200000000001,5128.632,5053.968,0,0,5111.78,5141.7236,5057.8364,5102.28,5080.32,5188.1436,4994.4564,"Comments",0,5054.4,5018.4,0,-63.1500000000005,"0","0","0","0"
"NIFTY",2008-05-22,2008-05-29,5064,5068.8,5000.1,5017.9,5027,5017.9,555170,1395637.85,26010700,-1398100,5025.45,5027.79,-46.1000000000004,68.6999999999998,4.80000000000018,63.8999999999996,10.992,26.2433999999999,27.4799999999999,5057.808,5011.092,0,0,5039.79,5054.0334,5001.5466,5041.32,5027.58,5095.0434,4973.8566,"Comments",0,5082,5046,0,-63.0500000000002,"0","BR2","0","0"
"NIFTY",2008-05-23,2008-05-29,5015.25,5047,4932.2,4941.8,4949,4941.8,466771,1163767.36,26258700,248000,4946.55,4986.46,-73.4499999999998,114.8,31.75,83.0500000000002,18.368,43.8536000000001,45.9200000000001,5028.632,4950.568,0,0,4998.46,5030.3136,4942.6064,5001.08,4978.12,5090.8536,4888.3464,"Comments",0,5033.25,4997.25,0,-2.64999999999964,"0","BR3","0","0"
"NIFTY",2008-05-26,2008-05-29,4916.65,4916.65,4860,4874.8,4885,4874.8,454456,1109875.16,25704200,-554500,4875.05,4884.41,-41.8499999999995,56.6499999999996,0,56.6499999999996,9.06399999999994,21.6402999999999,22.6599999999999,4907.586,4869.064,0,0,4896.41,4906.0503,4862.7697,4893.99,4882.66,4938.2903,4838.3597,"Comments",0,4934.65,4898.65,0,-25.1500000000005,"0","BR4","0","NR7"
"NIFTY",2008-05-27,2008-05-29,4900,4925,4828.1,4842.35,4851.7,4842.35,441012,1076669.56,23947300,-1756900,4859.8,4882.72,-57.6499999999996,96.8999999999996,25,71.8999999999996,15.5039999999999,37.0157999999999,38.7599999999999,4909.496,4843.604,0,0,4894.72,4919.7358,4845.7042,4886.24,4866.86,4962.0158,4791.0842,"Comments",0,4918,4882,0,25.1999999999998,"0","BR5","0","0"
"NIFTY",2008-05-28,2008-05-29,4854.7,4940,4830.25,4931,4933,4931,515722,1257767.25,19849100,-4098200,4918.35,4877.69,76.3000000000002,109.75,85.3000000000002,24.4499999999998,17.56,41.9245,43.9,4922.44,4847.81,0,0,4889.69,4919.6145,4835.7655,4896.1,4874.15,4981.9245,4788.3255,"Comments",0,4872.7,4836.7,0,12.3499999999995,"BL1","0","0","0"
"NIFTY",2008-05-29,2008-05-29,4952.2,4958.8,4825.1,4841.2,4836.05,4835.3,375097,919740.73,16710100,-3139000,4835.3,4904.02,-111,133.7,6.60000000000036,127.099999999999,21.392,51.0733999999999,53.4799999999999,4937.408,4846.492,0,0,4916.02,4955.0934,4852.9466,4905.32,4878.58,5009.8734,4774.0266,"Comments",0,4970.2,4934.2,0,21.1999999999998,"0","0","0","0"
"NIFTY",2008-05-30,2008-06-26,4879,4923,4827.25,4850.1,4848,4850.1,500235,1218242.75,33515150,539100,4870.1,4870.68,-28.8999999999996,95.75,44,51.75,15.32,36.5765,38.3,4907.68,4842.57,0,0,4882.68,4907.2565,4834.1035,4884.7,4865.55,4959.5765,4790.6735,"Comments",0,4897,4861,0,37.8000000000002,"0","0","1","NR4"
"NIFTY",2008-06-02,2008-06-26,4878,4896.5,4693,4722.3,4696,4722.3,500223,1199733.87,35468100,1952950,4739.6,4796.8,-155.7,203.5,18.5,185,32.56,77.737,81.4,4863.94,4725.56,0,0,4808.8,4874.537,4719.063,4815.1,4774.4,4974.237,4615.263,"Comments",0,4896,4860,0,27.8999999999996,"0","BR1","0","0"
"NIFTY",2008-06-03,2008-06-26,4664,4716.8,4626.1,4707.1,4706,4707.1,553800,1293791.55,37383450,1915350,4715.9,4672.41,43.1000000000004,90.6999999999998,52.8000000000002,37.8999999999996,14.512,34.6473999999999,36.2799999999999,4702.288,4640.612,0,0,4684.41,4707.0574,4637.7626,4680.52,4662.38,4751.4474,4591.4526,"Comments",0,4682,4646,0,-58.3000000000002,"0","0","0","NR4"
"NIFTY",2008-06-04,2008-06-26,4701.2,4727.9,4550,4568.75,4580.5,4568.75,716590,1663785.71,38203150,819700,4585.6,4643.62,-132.45,177.9,26.6999999999998,151.2,28.4639999999999,67.9577999999999,71.1599999999999,4699.436,4578.464,0,0,4655.62,4711.5778,4575.6622,4656.74,4621.16,4795.8578,4482.0422,"Comments",0,4719.2,4683.2,0,-5.90000000000055,"0","BR2","0","0"
"NIFTY",2008-06-05,2008-06-26,4580.5,4695.7,4525,4679.1,4671,4679.1,763915,1762741.56,36722200,-1480950,4676.95,4615.02,98.6000000000004,170.7,115.2,55.5,27.312,65.2073999999999,68.2799999999999,4668.388,4552.312,0,0,4627.02,4680.2274,4549.8126,4627.42,4593.28,4760.9074,4459.7926,"Comments",0,4598.5,4562.5,0,11.75,"0","0","0","0"
"NIFTY",2008-06-06,2008-06-26,4708.7,4709.95,4591.05,4608.2,4613.8,4608.2,602739,1402885.91,37731250,1009050,4627.8,4655.04,-100.5,118.9,1.25,117.65,19.0239999999999,45.4197999999999,47.5599999999999,4690.926,4610.074,0,0,4667.04,4700.4598,4609.6202,4662.39,4638.61,4755.3698,4545.6302,"Comments",0,4726.7,4690.7,0,29.5999999999995,"0","0","0","0"
"NIFTY",2008-06-09,2008-06-26,4480,4540,4397.15,4466.6,4486.9,4466.6,841316,1875561.45,38312950,581700,4500.95,4458.64,-13.3999999999996,142.85,60,82.8500000000004,22.8560000000001,54.5687000000001,57.1400000000001,4517.144,4420.006,0,0,4470.64,4513.2087,4404.0713,4482.86,4454.29,4594.5687,4342.5813,"Comments",0,4498,4462,0,-128.2,"0","BR3","0","0"
"NIFTY",2008-06-10,2008-06-26,4437.8,4474,4332.2,4440.95,4453,4440.95,838380,1848256.46,39423750,1110800,4449.8,4409.11,3.14999999999964,141.8,36.1999999999998,105.6,22.688,54.1676000000001,56.7200000000001,4451.312,4354.888,0,0,4421.11,4463.2776,4354.9424,4417.28,4388.92,4528.1676,4278.0324,"Comments",0,4455.8,4419.8,0,-28.8000000000002,"0","0","0","0"
"NIFTY",2008-06-11,2008-06-26,4475,4550,4452.65,4496.4,4515,4496.4,637802,1433018.72,40129000,705250,4523.6,4493.62,21.3999999999996,97.3500000000004,75,22.3500000000004,15.5760000000001,37.1877000000001,38.9400000000001,4534.424,4468.226,0,0,4505.62,4530.8077,4456.4323,4511.06,4491.59,4587.1877,4415.4623,"Comments",0,4493,4457,0,34.0500000000002,"BL1","0","0","NR4"
"NIFTY",2008-06-12,2008-06-26,4385.2,4536.8,4375.05,4517.3,4499,4517.3,769661,1711672.22,40428600,299600,4539.35,4447.86,132.1,161.75,151.6,10.1499999999996,25.88,61.7885,64.7,4510.92,4400.93,0,0,4459.86,4509.6485,4386.0715,4472.1,4439.75,4598.5885,4313.2615,"Comments",0,4403.2,4367.2,0,-111.2,"0","0","0","0"
"NIFTY",2008-06-13,2008-06-26,4499,4519,4456.05,4484.8,4482.2,4484.8,594937,1334245.2,41159300,730700,4517.1,4485.33,-14.1999999999998,62.9499999999998,20,42.9499999999998,10.072,24.0468999999999,25.1799999999999,4508.928,4466.122,0,0,4497.33,4509.3769,4461.2831,4493.82,4481.23,4543.0469,4432.0031,"Comments",0,4517,4481,0,-18.3000000000002,"0","0","1","NR7"
"NIFTY",2008-06-16,2008-06-26,4555.3,4610,4548.05,4571.3,4568,4571.3,547813,1254405.14,39104450,-2054850,4572.5,4579.68,16,61.9499999999998,54.6999999999998,7.25,9.91199999999997,23.6648999999999,24.7799999999999,4600.088,4557.962,0,0,4591.68,4603.3449,4556.0151,4585.22,4572.83,4633.6649,4524.3851,"Comments",0,4573.3,4537.3,0,70.5,"BL2","0","0","NR7"
"NIFTY",2008-06-17,2008-06-26,4571,4647.5,4553.1,4634.7,4639,4634.7,528793,1216793.05,38939600,-164850,4653,4602.15,63.6999999999998,94.3999999999996,76.5,17.8999999999996,15.1039999999999,36.0607999999999,37.7599999999999,4632.396,4568.204,0,0,4614.15,4638.2108,4566.0892,4609.74,4590.86,4683.5608,4517.0392,"Comments",0,4589,4553,0,-0.300000000000182,"BL3","0","0","0"
"NIFTY",2008-06-18,2008-06-26,4651,4658,4556,4564.85,4566.95,4564.85,590645,1359526.13,38293150,-646450,4582.4,4603.53,-86.1499999999996,102,7,95,16.32,38.964,40.8,4641.68,4572.32,0,0,4615.53,4642.494,4564.566,4617.2,4596.8,4696.964,4517.036,"Comments",0,4669,4633,0,16.3000000000002,"0","0","0","0"
"NIFTY",2008-06-19,2008-06-26,4511.25,4524,4465.55,4487.5,4490.85,4487.5,532207,1195580.68,36890000,-1403150,4504.25,4492.92,-23.75,58.4499999999998,12.75,45.6999999999998,9.35199999999997,22.3278999999999,23.3799999999999,4514.648,4474.902,0,0,4504.92,4515.2479,4470.5921,4500.62,4488.93,4546.3279,4443.2221,"Comments",0,4529.25,4493.25,0,-53.6000000000004,"0","BR1","0","NR7"
"NIFTY",2008-06-20,2008-06-26,4512,4516.9,4316,4335.3,4348,4335.3,762867,1677327.44,36466550,-423450,4347.55,4397.43,-176.7,200.9,4.89999999999964,196,32.1439999999999,76.7437999999999,80.3599999999999,4484.756,4348.144,0,0,4409.43,4474.1738,4320.6862,4436.54,4396.36,4593.6438,4239.2562,"Comments",0,4530,4494,0,24.5,"0","BR2","0","0"
"NIFTY",2008-06-23,2008-06-26,4325,4390.5,4224,4267.65,4277,4267.65,849560,1819781.61,29767100,-6699450,4266.4,4284.06,-57.3500000000004,166.5,65.5,101,26.64,63.603,66.6,4363.86,4250.64,0,0,4296.06,4347.663,4220.457,4323.9,4290.6,4454.103,4160.397,"Comments",0,4343,4307,0,-10.3000000000002,"0","BR3","0","0"
"NIFTY",2008-06-24,2008-06-26,4281,4310.1,4130,4171.95,4130.5,4171.95,775882,1644132.16,24669100,-5098000,4191.1,4238.1,-109.05,180.1,29.1000000000004,151,28.8160000000001,68.7982000000001,72.0400000000001,4281.284,4158.816,0,0,4250.1,4306.8982,4169.3018,4238.06,4202.04,4378.8982,4061.2018,"Comments",0,4299,4263,0,13.3500000000004,"0","BR4","0","0"
"NIFTY",2008-06-25,2008-06-26,4105,4262,4093.65,4245,4244.4,4245,855531,1795582.09,17446850,-7222250,4252.65,4197.59,140,168.35,157,11.3499999999999,26.936,64.3097,67.34,4235.064,4120.586,0,0,4209.59,4261.8997,4133.2803,4194.66,4160.99,4326.3097,4029.3403,"Comments",0,4123,4087,0,-66.9499999999998,"0","0","0","0"
"NIFTY",2008-06-26,2008-06-26,4261,4318.3,4225.25,4308.45,4315.6,4315.85,646463,1379682.05,16659750,-787100,4315.85,4268.4,47.4499999999998,93.0500000000002,57.3000000000002,35.75,14.888,35.5451000000001,37.2200000000001,4303.412,4240.138,0,0,4280.4,4303.9451,4232.8549,4281.08,4262.47,4353.8451,4189.7049,"Comments",0,4279,4243,0,16,"BL1","0","0","NR4"
"NIFTY",2008-06-27,2008-07-31,4136.35,4178.5,4060,4078.55,4075.1,4078.55,785526,1614915.37,39217400,374900,4136.65,4111.68,-57.8000000000002,118.5,42.1499999999996,76.3500000000004,18.96,45.267,47.4,4159.54,4078.96,0,0,4123.68,4156.947,4066.413,4131.1,4107.4,4223.767,4014.733,"Comments",0,4154.35,4118.35,0,-172.099999999999,"0","BR1","0","0"
"NIFTY",2008-06-30,2008-07-31,4078.8,4108.9,3959,3972.75,3960,3972.75,587996,1185495.34,39858850,641450,4040.55,4032.32,-106.05,149.9,30.0999999999995,119.8,23.9839999999999,57.2617999999999,59.9599999999999,4084.916,3982.984,0,0,4044.32,4089.5818,3975.0582,4048.94,4018.96,4166.1618,3901.7382,"Comments",0,4096.8,4060.8,0,0.25,"0","BR2","0","0"
"NIFTY",2008-07-01,2008-07-31,3977,4037.7,3810,3832.55,3815,3832.55,796234,1564578.28,40165750,306900,3896.75,3929.95,-144.45,227.7,60.6999999999998,167,36.432,86.9813999999999,91.0799999999999,4001.268,3846.432,0,0,3941.95,4016.9314,3842.9686,3946.62,3901.08,4124.6814,3723.0186,"Comments",0,3995,3959,0,4.25,"0","BR3","0","0"
"NIFTY",2008-07-02,2008-07-31,3835.3,4079,3818.1,4064.25,4072,4064.25,1007389,1978707.76,38154300,-2011450,4093.35,3928.39,228.95,260.9,243.7,17.2000000000003,41.744,99.6638,104.36,4037.256,3859.844,0,0,3940.39,4028.0538,3828.7262,3974.64,3922.46,4178.6638,3718.4362,"Comments",0,3853.3,3817.3,0,2.75,"BL1","0","0","0"
"NIFTY",2008-07-03,2008-07-31,4003.45,4020,3815,3879.6,3870,3879.6,992066,1930725.16,39285300,1131000,3925.75,3892.33,-123.85,205,16.5500000000002,188.45,32.8,78.31,82,3987.2,3847.8,0,0,3904.33,3970.64,3814.02,3938,3897,4098.31,3736.69,"Comments",0,4021.45,3985.45,0,-60.8000000000002,"0","0","0","0"
"NIFTY",2008-07-04,2008-07-31,3886,3994.95,3858,3979.05,3965.25,3979.05,776072,1530550.34,40221700,936400,4016,3944.35,93.0500000000002,136.95,108.95,28,21.912,52.3148999999999,54.7799999999999,3973.038,3879.912,0,0,3956.35,3996.6649,3892.0351,3940.17,3912.78,4047.2649,3805.6851,"Comments",0,3904,3868,0,6.40000000000009,"0","0","1","NR4"
"NIFTY",2008-07-07,2008-07-31,3992.2,4076.9,3958.2,3980.5,3977,3980.5,653973,1318473.88,40544450,322750,4030,4032.2,-11.6999999999998,118.7,84.7000000000003,34,18.992,45.3434000000001,47.4800000000001,4057.908,3977.192,0,0,4044.2,4077.5434,3986.8566,4029.42,4005.68,4122.2434,3912.8566,"Comments",0,4010.2,3974.2,0,13.1499999999996,"0","0","0","NR4"
"NIFTY",2008-07-08,2008-07-31,3869,3957,3841.1,3926.5,3938.7,3926.5,715618,1394496.69,41952350,1407900,3988.55,3897.32,57.5,115.9,88,27.9000000000001,18.544,44.2738,46.36,3938.456,3859.644,0,0,3909.32,3941.5938,3853.0462,3910.64,3887.46,4001.2738,3796.8262,"Comments",0,3887,3851,0,-111.5,"0","BR1","0","NR7"
"NIFTY",2008-07-09,2008-07-31,4044,4149,4041,4137.9,4143.25,4137.9,824462,1687453.79,40856800,-1095550,4157.1,4093.47,93.8999999999996,108,105,3,17.28,41.256,43.2,4131.72,4058.28,0,0,4105.47,4134.726,4052.214,4105.8,4084.2,4190.256,3999.744,"Comments",0,4062,4026,0,117.5,"BL1","0","0","NR7"
"NIFTY",2008-07-10,2008-07-31,4125,4164.2,4086,4146.15,4147,4146.15,548406,1130914.44,39254100,-1602700,4162.2,4124.37,21.1499999999996,78.1999999999998,39.1999999999998,39,12.512,29.8723999999999,31.2799999999999,4151.688,4098.512,0,0,4136.37,4154.2424,4094.4976,4132.92,4117.28,4194.0724,4056.1276,"Comments",0,4143,4107,0,-12.8999999999996,"0","0","0","NR7"
